"Date","Temperature","Relative Humidity"
2021-11-26 00:09:38,15.4,59.5
2021-11-26 00:09:48,15.4,59.6
2021-11-26 00:09:58,15.4,59.6
2021-11-26 00:10:08,15.4,59.5
2021-11-26 00:10:18,15.3,59.6
2021-11-26 00:10:28,15.4,59.6
2021-11-26 00:10:38,15.4,59.6
2021-11-26 00:10:48,15.4,59.6
2021-11-26 00:10:58,15.3,59.6
2021-11-26 00:11:08,15.4,59.5
2021-11-26 00:11:18,15.4,59.5
2021-11-26 00:11:28,15.4,59.6
2021-11-26 00:11:38,15.4,59.6
2021-11-26 00:11:48,15.4,59.6
2021-11-26 00:11:58,15.4,59.6
2021-11-26 00:12:08,15.4,59.6
2021-11-26 00:12:18,15.4,59.5
2021-11-26 00:12:28,15.4,59.6
2021-11-26 00:12:38,15.3,59.6
2021-11-26 00:12:48,15.3,59.6
2021-11-26 00:12:58,15.4,59.6
2021-11-26 00:13:08,15.3,59.6
2021-11-26 00:13:18,15.3,59.6
2021-11-26 00:13:28,15.4,59.6
2021-11-26 00:13:38,15.3,59.6
2021-11-26 00:13:48,15.4,59.6
2021-11-26 00:13:58,15.3,59.6
2021-11-26 00:14:08,15.4,59.6
2021-11-26 00:14:18,15.4,59.6
2021-11-26 00:14:28,15.4,59.6
2021-11-26 00:14:38,15.3,59.6
2021-11-26 00:14:48,15.3,59.6
2021-11-26 00:14:58,15.3,59.6
2021-11-26 00:15:08,15.3,59.6
2021-11-26 00:15:18,15.3,59.6
2021-11-26 00:15:28,15.4,59.6
2021-11-26 00:15:38,15.3,59.6
2021-11-26 00:15:48,15.4,59.6
2021-11-26 00:15:58,15.3,59.6
2021-11-26 00:16:08,15.3,59.6
2021-11-26 00:16:18,15.3,59.6
2021-11-26 00:16:28,15.3,59.6
2021-11-26 00:16:38,15.4,59.6
2021-11-26 00:16:48,15.3,59.6
2021-11-26 00:16:58,15.3,59.6
2021-11-26 00:17:08,15.3,59.6
2021-11-26 00:17:18,15.3,59.6
2021-11-26 00:17:28,15.3,59.6
2021-11-26 00:17:38,15.3,59.6
2021-11-26 00:17:48,15.4,59.6
2021-11-26 00:17:58,15.3,59.6
2021-11-26 00:18:08,15.4,59.6
2021-11-26 00:18:18,15.3,59.6
2021-11-26 00:18:28,15.3,59.6
2021-11-26 00:18:38,15.3,59.6
2021-11-26 00:18:48,15.3,59.6
2021-11-26 00:18:58,15.3,59.6
2021-11-26 00:19:08,15.3,59.6
2021-11-26 00:19:18,15.4,59.6
2021-11-26 00:19:28,15.3,59.6
2021-11-26 00:19:38,15.3,59.7
2021-11-26 00:19:48,15.3,59.7
2021-11-26 00:19:58,15.3,59.7
2021-11-26 00:20:08,15.3,59.7
2021-11-26 00:20:18,15.3,59.6
2021-11-26 00:20:28,15.3,59.7
2021-11-26 00:20:38,15.3,59.7
2021-11-26 00:20:48,15.3,59.7
2021-11-26 00:20:58,15.3,59.7
2021-11-26 00:21:08,15.4,59.7
2021-11-26 00:21:18,15.3,59.7
2021-11-26 00:21:28,15.3,59.7
2021-11-26 00:21:38,15.3,59.7
2021-11-26 00:21:48,15.3,59.7
2021-11-26 00:21:58,15.3,59.7
2021-11-26 00:22:08,15.3,59.7
2021-11-26 00:22:28,15.3,59.7
2021-11-26 00:22:38,15.3,59.6
2021-11-26 00:22:48,15.3,59.7
2021-11-26 00:22:58,15.4,59.6
2021-11-26 00:23:08,15.3,59.6
2021-11-26 00:23:18,15.3,59.7
2021-11-26 00:23:28,15.3,59.7
2021-11-26 00:23:38,15.3,59.7
2021-11-26 00:23:48,15.3,59.7
2021-11-26 00:23:58,15.3,59.7
2021-11-26 00:24:08,15.3,59.7
2021-11-26 00:24:18,15.3,59.7
2021-11-26 00:24:28,15.3,59.7
2021-11-26 00:24:38,15.3,59.7
2021-11-26 00:24:48,15.3,59.7
2021-11-26 00:24:58,15.3,59.7
2021-11-26 00:25:08,15.3,59.7
2021-11-26 00:25:18,15.3,59.7
2021-11-26 00:25:28,15.3,59.7
2021-11-26 00:25:38,15.3,59.7
2021-11-26 00:25:48,15.3,59.7
2021-11-26 00:25:58,15.3,59.7
2021-11-26 00:26:08,15.3,59.7
2021-11-26 00:26:18,15.3,59.7
2021-11-26 00:26:28,15.3,59.7
2021-11-26 00:26:38,15.3,59.7
2021-11-26 00:26:48,15.3,59.7
2021-11-26 00:26:58,15.3,59.7
2021-11-26 00:27:08,15.3,59.7
2021-11-26 00:27:18,15.3,59.7
2021-11-26 00:27:28,15.3,59.7
2021-11-26 00:27:38,15.3,59.7
2021-11-26 00:27:48,15.3,59.7
2021-11-26 00:27:58,15.3,59.7
2021-11-26 00:28:08,15.3,59.7
2021-11-26 00:28:18,15.3,59.7
2021-11-26 00:28:28,15.3,59.7
2021-11-26 00:28:38,15.3,59.7
2021-11-26 00:28:48,15.3,59.7
2021-11-26 00:28:58,15.3,59.7
2021-11-26 00:29:08,15.3,59.7
2021-11-26 00:29:18,15.3,59.7
2021-11-26 00:29:28,15.3,59.7
2021-11-26 00:29:38,15.3,59.7
2021-11-26 00:29:48,15.3,59.7
2021-11-26 00:29:58,15.3,59.7
2021-11-26 00:30:08,15.3,59.7
2021-11-26 00:30:18,15.3,59.7
2021-11-26 00:30:28,15.3,59.7
2021-11-26 00:30:38,15.3,59.7
2021-11-26 00:30:48,15.3,59.7
2021-11-26 00:30:58,15.3,59.7
2021-11-26 00:31:08,15.3,59.7
2021-11-26 00:31:18,15.3,59.7
2021-11-26 00:31:28,15.3,59.7
2021-11-26 00:31:38,15.3,59.7
2021-11-26 00:31:48,15.3,59.7
2021-11-26 00:31:58,15.3,59.7
2021-11-26 00:32:08,15.3,59.7
2021-11-26 00:32:18,15.3,59.7
2021-11-26 00:32:28,15.3,59.7
2021-11-26 00:32:38,15.3,59.7
2021-11-26 00:32:48,15.3,59.7
2021-11-26 00:32:58,15.3,59.7
2021-11-26 00:33:08,15.3,59.7
2021-11-26 00:33:18,15.3,59.7
2021-11-26 00:33:28,15.3,59.7
2021-11-26 00:33:38,15.3,59.7
2021-11-26 00:33:48,15.3,59.7
2021-11-26 00:33:58,15.3,59.7
2021-11-26 00:34:08,15.3,59.7
2021-11-26 00:34:18,15.3,59.7
2021-11-26 00:34:28,15.3,59.7
2021-11-26 00:34:38,15.3,59.7
2021-11-26 00:34:48,15.3,59.7
2021-11-26 00:34:58,15.3,59.7
2021-11-26 00:35:08,15.3,59.7
2021-11-26 00:35:18,15.3,59.7
2021-11-26 00:35:28,15.3,59.7
2021-11-26 00:35:38,15.3,59.7
2021-11-26 00:35:48,15.3,59.7
2021-11-26 00:35:58,15.3,59.7
2021-11-26 00:36:08,15.3,59.7
2021-11-26 00:36:18,15.2,59.7
2021-11-26 00:36:28,15.3,59.7
2021-11-26 00:36:38,15.3,59.7
2021-11-26 00:36:48,15.3,59.7
2021-11-26 00:36:58,15.3,59.7
2021-11-26 00:37:08,15.3,59.7
2021-11-26 00:37:18,15.2,59.7
2021-11-26 00:37:28,15.3,59.7
2021-11-26 00:37:38,15.2,59.8
2021-11-26 00:37:48,15.3,59.8
2021-11-26 00:37:58,15.3,59.8
2021-11-26 00:38:08,15.3,59.7
2021-11-26 00:38:18,15.2,59.7
2021-11-26 00:38:28,15.3,59.8
2021-11-26 00:38:38,15.2,59.7
2021-11-26 00:38:48,15.3,59.8
2021-11-26 00:38:58,15.3,59.8
2021-11-26 00:39:08,15.2,59.8
2021-11-26 00:39:18,15.3,59.8
2021-11-26 00:39:28,15.3,59.7
2021-11-26 00:39:38,15.3,59.7
2021-11-26 00:39:48,15.3,59.7
2021-11-26 00:39:58,15.3,59.7
2021-11-26 00:40:08,15.3,59.7
2021-11-26 00:40:18,15.3,59.7
2021-11-26 00:40:28,15.3,59.7
2021-11-26 00:40:38,15.3,59.7
2021-11-26 00:40:48,15.3,59.8
2021-11-26 00:40:58,15.3,59.8
2021-11-26 00:41:08,15.3,59.8
2021-11-26 00:41:18,15.3,59.8
2021-11-26 00:41:28,15.3,59.8
2021-11-26 00:41:38,15.3,59.8
2021-11-26 00:41:48,15.3,59.8
2021-11-26 00:41:58,15.2,59.8
2021-11-26 00:42:08,15.3,59.8
2021-11-26 00:42:18,15.3,59.8
2021-11-26 00:42:28,15.3,59.8
2021-11-26 00:42:38,15.2,59.8
2021-11-26 00:42:48,15.3,59.8
2021-11-26 00:42:58,15.3,59.8
2021-11-26 00:43:08,15.3,59.8
2021-11-26 00:43:18,15.3,59.8
2021-11-26 00:43:28,15.3,59.8
2021-11-26 00:43:38,15.3,59.8
2021-11-26 00:43:48,15.3,59.8
2021-11-26 00:43:58,15.3,59.8
2021-11-26 00:44:08,15.3,59.8
2021-11-26 00:44:18,15.3,59.8
2021-11-26 00:44:28,15.3,59.8
2021-11-26 00:44:38,15.3,59.8
2021-11-26 00:44:48,15.2,59.8
2021-11-26 00:44:58,15.2,59.8
2021-11-26 00:45:08,15.3,59.8
2021-11-26 00:45:18,15.3,59.8
2021-11-26 00:45:28,15.2,59.8
2021-11-26 00:45:48,15.3,59.8
2021-11-26 00:45:58,15.3,59.8
2021-11-26 00:46:08,15.3,59.8
2021-11-26 00:46:18,15.3,59.8
2021-11-26 00:46:28,15.3,59.8
2021-11-26 00:46:38,15.3,59.8
2021-11-26 00:46:48,15.3,59.9
2021-11-26 00:46:58,15.3,59.8
2021-11-26 00:47:08,15.2,59.8
2021-11-26 00:47:18,15.2,59.8
2021-11-26 00:47:28,15.3,59.8
2021-11-26 00:47:38,15.3,59.8
2021-11-26 00:47:48,15.3,59.8
2021-11-26 00:47:58,15.3,59.8
2021-11-26 00:48:08,15.3,59.8
2021-11-26 00:48:18,15.3,59.8
2021-11-26 00:48:28,15.3,59.8
2021-11-26 00:48:38,15.3,59.8
2021-11-26 00:48:48,15.3,59.8
2021-11-26 00:48:58,15.3,59.8
2021-11-26 00:49:08,15.3,59.8
2021-11-26 00:49:18,15.3,59.8
2021-11-26 00:49:28,15.3,59.8
2021-11-26 00:49:38,15.3,59.9
2021-11-26 00:49:48,15.3,59.8
2021-11-26 00:49:58,15.3,59.9
2021-11-26 00:50:08,15.3,59.8
2021-11-26 00:50:18,15.3,59.8
2021-11-26 00:50:28,15.3,59.8
2021-11-26 00:50:38,15.3,59.8
2021-11-26 00:50:48,15.3,59.8
2021-11-26 00:50:58,15.3,59.9
2021-11-26 00:51:08,15.3,59.9
2021-11-26 00:51:18,15.3,59.8
2021-11-26 00:51:28,15.3,59.9
2021-11-26 00:51:38,15.3,59.9
2021-11-26 00:51:48,15.3,59.9
2021-11-26 00:51:58,15.2,59.9
2021-11-26 00:52:08,15.2,59.9
2021-11-26 00:52:18,15.3,59.9
2021-11-26 00:52:28,15.2,59.9
2021-11-26 00:52:38,15.2,59.9
2021-11-26 00:52:48,15.3,59.9
2021-11-26 00:52:58,15.2,59.9
2021-11-26 00:53:08,15.2,59.9
2021-11-26 00:53:18,15.3,59.9
2021-11-26 00:53:28,15.3,59.9
2021-11-26 00:53:38,15.3,59.9
2021-11-26 00:53:48,15.3,59.9
2021-11-26 00:53:58,15.2,59.9
2021-11-26 00:54:08,15.3,59.9
2021-11-26 00:54:18,15.2,59.9
2021-11-26 00:54:28,15.2,59.9
2021-11-26 00:54:38,15.3,60.0
2021-11-26 00:54:48,15.3,60.0
2021-11-26 00:54:58,15.2,60.0
2021-11-26 00:55:08,15.2,60.0
2021-11-26 00:55:18,15.2,60.0
2021-11-26 00:55:28,15.2,60.0
2021-11-26 00:55:38,15.2,60.0
2021-11-26 00:55:48,15.3,60.0
2021-11-26 00:55:58,15.3,60.0
2021-11-26 00:56:08,15.2,59.9
2021-11-26 00:56:18,15.2,59.9
2021-11-26 00:56:28,15.3,60.0
2021-11-26 00:56:38,15.2,60.0
2021-11-26 00:56:48,15.2,60.0
2021-11-26 00:56:58,15.2,60.0
2021-11-26 00:57:08,15.3,60.0
2021-11-26 00:57:18,15.2,60.0
2021-11-26 00:57:28,15.2,60.0
2021-11-26 00:57:38,15.3,60.0
2021-11-26 00:57:48,15.2,60.0
2021-11-26 00:57:58,15.3,60.0
2021-11-26 00:58:08,15.3,60.0
2021-11-26 00:58:18,15.3,60.0
2021-11-26 00:58:28,15.2,60.0
2021-11-26 00:58:38,15.2,60.0
2021-11-26 00:58:48,15.2,60.0
2021-11-26 00:58:58,15.2,60.0
2021-11-26 00:59:08,15.2,60.0
2021-11-26 00:59:18,15.2,60.0
2021-11-26 00:59:28,15.3,60.1
2021-11-26 00:59:38,15.3,60.1
2021-11-26 00:59:48,15.2,60.0
2021-11-26 00:59:58,15.2,60.0
2021-11-26 01:00:08,15.2,60.1
2021-11-26 01:00:18,15.2,60.1
2021-11-26 01:00:28,15.2,60.1
2021-11-26 01:00:38,15.2,60.1
2021-11-26 01:00:48,15.2,60.1
2021-11-26 01:00:58,15.2,60.1
2021-11-26 01:01:08,15.2,60.1
2021-11-26 01:01:18,15.2,60.1
2021-11-26 01:01:28,15.3,60.1
2021-11-26 01:01:38,15.2,60.1
2021-11-26 01:01:48,15.2,60.1
2021-11-26 01:01:58,15.2,60.1
2021-11-26 01:02:08,15.2,60.1
2021-11-26 01:02:18,15.2,60.1
2021-11-26 01:02:28,15.3,60.1
2021-11-26 01:02:38,15.2,60.1
2021-11-26 01:02:48,15.3,60.1
2021-11-26 01:02:58,15.2,60.1
2021-11-26 01:03:08,15.2,60.1
2021-11-26 01:03:18,15.3,60.1
2021-11-26 01:03:28,15.2,60.1
2021-11-26 01:03:38,15.3,60.1
2021-11-26 01:03:48,15.2,60.1
2021-11-26 01:03:58,15.3,60.1
2021-11-26 01:04:08,15.3,60.1
2021-11-26 01:04:18,15.2,60.1
2021-11-26 01:04:28,15.2,60.1
2021-11-26 01:04:38,15.2,60.1
2021-11-26 01:04:48,15.2,60.1
2021-11-26 01:04:58,15.2,60.1
2021-11-26 01:05:08,15.2,60.1
2021-11-26 01:05:18,15.2,60.1
2021-11-26 01:05:28,15.2,60.1
2021-11-26 01:05:38,15.2,60.1
2021-11-26 01:05:48,15.2,60.1
2021-11-26 01:05:58,15.2,60.2
2021-11-26 01:06:08,15.2,60.2
2021-11-26 01:06:18,15.2,60.2
2021-11-26 01:06:28,15.2,60.1
2021-11-26 01:06:38,15.2,60.1
2021-11-26 01:06:48,15.2,60.2
2021-11-26 01:06:58,15.2,60.2
2021-11-26 01:07:08,15.2,60.1
2021-11-26 01:07:18,15.2,60.1
2021-11-26 01:07:28,15.2,60.2
2021-11-26 01:07:38,15.2,60.1
2021-11-26 01:07:48,15.2,60.2
2021-11-26 01:07:58,15.2,60.2
2021-11-26 01:08:08,15.2,60.2
2021-11-26 01:08:18,15.2,60.2
2021-11-26 01:08:28,15.2,60.2
2021-11-26 01:08:38,15.3,60.2
2021-11-26 01:08:48,15.2,60.1
2021-11-26 01:08:58,15.2,60.1
2021-11-26 01:09:08,15.2,60.1
2021-11-26 01:09:18,15.2,60.1
2021-11-26 01:09:28,15.2,60.2
2021-11-26 01:09:38,15.2,60.2
2021-11-26 01:09:48,15.2,60.2
2021-11-26 01:09:58,15.2,60.2
2021-11-26 01:10:08,15.2,60.2
2021-11-26 01:10:18,15.2,60.2
2021-11-26 01:10:28,15.2,60.2
2021-11-26 01:10:38,15.2,60.2
2021-11-26 01:10:48,15.2,60.2
2021-11-26 01:10:58,15.2,60.2
2021-11-26 01:11:08,15.2,60.2
2021-11-26 01:11:18,15.2,60.2
2021-11-26 01:11:28,15.2,60.2
2021-11-26 01:11:38,15.2,60.2
2021-11-26 01:11:48,15.2,60.2
2021-11-26 01:11:58,15.2,60.2
2021-11-26 01:12:08,15.2,60.2
2021-11-26 01:12:18,15.2,60.2
2021-11-26 01:12:28,15.2,60.2
2021-11-26 01:12:38,15.2,60.2
2021-11-26 01:12:48,15.2,60.2
2021-11-26 01:12:58,15.2,60.3
2021-11-26 01:13:08,15.2,60.2
2021-11-26 01:13:18,15.2,60.2
2021-11-26 01:13:28,15.2,60.2
2021-11-26 01:13:38,15.2,60.2
2021-11-26 01:13:48,15.2,60.2
2021-11-26 01:13:58,15.2,60.3
2021-11-26 01:14:08,15.2,60.2
2021-11-26 01:14:18,15.2,60.3
2021-11-26 01:14:28,15.2,60.3
2021-11-26 01:14:38,15.2,60.2
2021-11-26 01:14:48,15.2,60.2
2021-11-26 01:14:58,15.2,60.3
2021-11-26 01:15:08,15.2,60.3
2021-11-26 01:15:18,15.2,60.2
2021-11-26 01:15:28,15.2,60.2
2021-11-26 01:15:38,15.2,60.2
2021-11-26 01:15:48,15.2,60.2
2021-11-26 01:15:58,15.2,60.2
2021-11-26 01:16:08,15.2,60.2
2021-11-26 01:16:18,15.2,60.2
2021-11-26 01:16:28,15.2,60.2
2021-11-26 01:16:38,15.2,60.2
2021-11-26 01:16:48,15.2,60.3
2021-11-26 01:16:58,15.2,60.3
2021-11-26 01:17:08,15.2,60.3
2021-11-26 01:17:18,15.2,60.3
2021-11-26 01:17:28,15.2,60.3
2021-11-26 01:17:38,15.2,60.3
2021-11-26 01:17:48,15.3,60.3
2021-11-26 01:17:58,15.2,60.3
2021-11-26 01:18:08,15.2,60.3
2021-11-26 01:18:18,15.2,60.3
2021-11-26 01:18:28,15.2,60.3
2021-11-26 01:18:38,15.2,60.3
2021-11-26 01:18:48,15.2,60.3
2021-11-26 01:18:58,15.2,60.3
2021-11-26 01:19:08,15.2,60.3
2021-11-26 01:19:18,15.2,60.3
2021-11-26 01:19:28,15.2,60.3
2021-11-26 01:19:38,15.3,60.3
2021-11-26 01:19:48,15.2,60.3
2021-11-26 01:19:58,15.2,60.3
2021-11-26 01:20:08,15.2,60.3
2021-11-26 01:20:18,15.2,60.3
2021-11-26 01:20:28,15.2,60.3
2021-11-26 01:20:38,15.2,60.3
2021-11-26 01:20:48,15.2,60.3
2021-11-26 01:20:58,15.2,60.3
2021-11-26 01:21:08,15.2,60.3
2021-11-26 01:21:18,15.3,60.3
2021-11-26 01:21:28,15.2,60.3
2021-11-26 01:21:38,15.2,60.3
2021-11-26 01:21:48,15.2,60.3
2021-11-26 01:21:58,15.2,60.3
2021-11-26 01:22:08,15.2,60.3
2021-11-26 01:22:18,15.2,60.3
2021-11-26 01:22:28,15.2,60.3
2021-11-26 01:22:38,15.2,60.3
2021-11-26 01:22:48,15.2,60.3
2021-11-26 01:22:58,15.2,60.4
2021-11-26 01:23:08,15.2,60.3
2021-11-26 01:23:18,15.2,60.3
2021-11-26 01:23:28,15.2,60.3
2021-11-26 01:23:38,15.2,60.3
2021-11-26 01:23:48,15.2,60.3
2021-11-26 01:23:58,15.2,60.3
2021-11-26 01:24:08,15.2,60.3
2021-11-26 01:24:18,15.2,60.3
2021-11-26 01:24:28,15.2,60.3
2021-11-26 01:24:38,15.2,60.3
2021-11-26 01:24:48,15.2,60.3
2021-11-26 01:24:58,15.2,60.3
2021-11-26 01:25:08,15.2,60.3
2021-11-26 01:25:18,15.2,60.3
2021-11-26 01:25:28,15.2,60.3
2021-11-26 01:25:38,15.2,60.3
2021-11-26 01:25:48,15.2,60.3
2021-11-26 01:25:58,15.2,60.3
2021-11-26 01:26:08,15.2,60.3
2021-11-26 01:26:18,15.2,60.3
2021-11-26 01:26:28,15.2,60.3
2021-11-26 01:26:38,15.2,60.3
2021-11-26 01:26:48,15.2,60.3
2021-11-26 01:26:58,15.2,60.3
2021-11-26 01:27:08,15.2,60.3
2021-11-26 01:27:18,15.2,60.3
2021-11-26 01:27:28,15.2,60.3
2021-11-26 01:27:38,15.2,60.3
2021-11-26 01:27:48,15.2,60.4
2021-11-26 01:27:58,15.2,60.3
2021-11-26 01:28:08,15.2,60.3
2021-11-26 01:28:18,15.2,60.3
2021-11-26 01:28:28,15.2,60.3
2021-11-26 01:28:38,15.2,60.3
2021-11-26 01:28:48,15.2,60.3
2021-11-26 01:28:58,15.2,60.3
2021-11-26 01:29:08,15.2,60.3
2021-11-26 01:29:18,15.2,60.3
2021-11-26 01:29:28,15.2,60.3
2021-11-26 01:29:38,15.2,60.3
2021-11-26 01:29:48,15.2,60.3
2021-11-26 01:29:58,15.2,60.3
2021-11-26 01:30:08,15.1,60.3
2021-11-26 01:30:18,15.2,60.3
2021-11-26 01:30:28,15.2,60.3
2021-11-26 01:30:38,15.2,60.3
2021-11-26 01:30:48,15.2,60.4
2021-11-26 01:30:58,15.2,60.3
2021-11-26 01:31:08,15.2,60.3
2021-11-26 01:31:18,15.2,60.3
2021-11-26 01:31:28,15.2,60.3
2021-11-26 01:31:38,15.2,60.3
2021-11-26 01:31:48,15.2,60.3
2021-11-26 01:31:58,15.2,60.3
2021-11-26 01:32:08,15.2,60.3
2021-11-26 01:32:18,15.1,60.3
2021-11-26 01:32:28,15.2,60.3
2021-11-26 01:32:38,15.2,60.3
2021-11-26 01:32:48,15.2,60.3
2021-11-26 01:32:58,15.2,60.3
2021-11-26 01:33:08,15.2,60.3
2021-11-26 01:33:18,15.2,60.3
2021-11-26 01:33:28,15.2,60.4
2021-11-26 01:33:38,15.2,60.4
2021-11-26 01:33:48,15.2,60.4
2021-11-26 01:33:58,15.2,60.3
2021-11-26 01:34:08,15.2,60.3
2021-11-26 01:34:18,15.2,60.3
2021-11-26 01:34:28,15.1,60.3
2021-11-26 01:34:38,15.2,60.3
2021-11-26 01:34:48,15.2,60.4
2021-11-26 01:34:58,15.2,60.4
2021-11-26 01:35:08,15.2,60.4
2021-11-26 01:35:18,15.2,60.4
2021-11-26 01:35:28,15.1,60.4
2021-11-26 01:35:38,15.2,60.4
2021-11-26 01:35:48,15.2,60.4
2021-11-26 01:35:58,15.2,60.4
2021-11-26 01:36:08,15.2,60.4
2021-11-26 01:36:18,15.1,60.4
2021-11-26 01:36:28,15.2,60.4
2021-11-26 01:36:38,15.2,60.4
2021-11-26 01:36:48,15.2,60.4
2021-11-26 01:36:58,15.2,60.4
2021-11-26 01:37:08,15.2,60.4
2021-11-26 01:37:18,15.2,60.3
2021-11-26 01:37:28,15.2,60.3
2021-11-26 01:37:38,15.2,60.4
2021-11-26 01:37:48,15.2,60.4
2021-11-26 01:37:58,15.2,60.4
2021-11-26 01:38:08,15.1,60.3
2021-11-26 01:38:18,15.2,60.3
2021-11-26 01:38:28,15.2,60.3
2021-11-26 01:38:38,15.2,60.3
2021-11-26 01:38:48,15.2,60.4
2021-11-26 01:38:58,15.2,60.4
2021-11-26 01:39:08,15.2,60.3
2021-11-26 01:39:18,15.2,60.3
2021-11-26 01:39:28,15.2,60.3
2021-11-26 01:39:38,15.1,60.3
2021-11-26 01:39:48,15.1,60.3
2021-11-26 01:39:58,15.2,60.3
2021-11-26 01:40:08,15.2,60.3
2021-11-26 01:40:18,15.2,60.3
2021-11-26 01:40:28,15.2,60.3
2021-11-26 01:40:38,15.2,60.3
2021-11-26 01:40:48,15.2,60.4
2021-11-26 01:40:58,15.2,60.4
2021-11-26 01:41:08,15.1,60.3
2021-11-26 01:41:18,15.2,60.4
2021-11-26 01:41:28,15.2,60.3
2021-11-26 01:41:38,15.2,60.3
2021-11-26 01:41:48,15.2,60.3
2021-11-26 01:41:58,15.2,60.3
2021-11-26 01:42:08,15.2,60.3
2021-11-26 01:42:18,15.2,60.3
2021-11-26 01:42:28,15.2,60.3
2021-11-26 01:42:38,15.2,60.3
2021-11-26 01:42:48,15.2,60.3
2021-11-26 01:42:58,15.2,60.3
2021-11-26 01:43:08,15.1,60.3
2021-11-26 01:43:18,15.2,60.4
2021-11-26 01:43:28,15.2,60.3
2021-11-26 01:43:38,15.2,60.3
2021-11-26 01:43:48,15.1,60.3
2021-11-26 01:43:58,15.2,60.4
2021-11-26 01:44:08,15.2,60.3
2021-11-26 01:44:18,15.2,60.4
2021-11-26 01:44:28,15.2,60.3
2021-11-26 01:44:38,15.2,60.3
2021-11-26 01:44:48,15.1,60.4
2021-11-26 01:44:58,15.1,60.3
2021-11-26 01:45:08,15.1,60.4
2021-11-26 01:45:18,15.1,60.4
2021-11-26 01:45:28,15.2,60.4
2021-11-26 01:45:38,15.1,60.4
2021-11-26 01:45:48,15.2,60.3
2021-11-26 01:45:58,15.2,60.3
2021-11-26 01:46:08,15.2,60.4
2021-11-26 01:46:18,15.2,60.4
2021-11-26 01:46:28,15.1,60.4
2021-11-26 01:46:38,15.2,60.4
2021-11-26 01:46:48,15.1,60.4
2021-11-26 01:46:58,15.2,60.4
2021-11-26 01:47:08,15.1,60.4
2021-11-26 01:47:18,15.1,60.4
2021-11-26 01:47:28,15.1,60.4
2021-11-26 01:47:38,15.1,60.4
2021-11-26 01:47:48,15.1,60.4
2021-11-26 01:47:58,15.1,60.4
2021-11-26 01:48:08,15.1,60.4
2021-11-26 01:48:18,15.1,60.4
2021-11-26 01:48:28,15.1,60.4
2021-11-26 01:48:38,15.1,60.4
2021-11-26 01:48:48,15.1,60.4
2021-11-26 01:48:58,15.1,60.4
2021-11-26 01:49:08,15.1,60.4
2021-11-26 01:49:18,15.1,60.4
2021-11-26 01:49:28,15.1,60.4
2021-11-26 01:49:38,15.1,60.4
2021-11-26 01:49:48,15.1,60.4
2021-11-26 01:49:58,15.1,60.4
2021-11-26 01:50:08,15.2,60.4
2021-11-26 01:50:18,15.1,60.4
2021-11-26 01:50:28,15.1,60.4
2021-11-26 01:50:38,15.1,60.4
2021-11-26 01:50:48,15.1,60.4
2021-11-26 01:50:58,15.1,60.4
